"name","orig.ident","nCount_RNA","nFeature_RNA","percent.mito","percent.mt","seurat_clusters","neuron_cluster"
"hypothalamus-JM-1_DB1197_N1","hypothalamus-JM-1",7422,3113,0.002829426,0.282942603,0,0
"hypothalamus-JM-1_DB5063_N1","hypothalamus-JM-1",6890,3235,0.003918723,0.391872279,3,9
"hypothalamus-JM-1_DB4586_N1","hypothalamus-JM-1",8036,3640,0.00111996,0.111996018,3,9
"hypothalamus-JM-1_DB6093_N1","hypothalamus-JM-1",4911,2232,0.015882712,1.588271228,8,NA
"hypothalamus-JM-1_DB4187_N1","hypothalamus-JM-1",6655,2882,0.00150263,0.15026296,3,3
"hypothalamus-JM-1_DB2709_N1","hypothalamus-JM-1",6653,3063,0.001352773,0.135277319,12,NA
"hypothalamus-JM-1_DB1739_N1","hypothalamus-JM-1",7070,3162,0.004243281,0.424328147,9,NA
"hypothalamus-JM-1_DB4501_N1","hypothalamus-JM-1",2655,1310,0.003766478,0.376647834,5,NA
"hypothalamus-JM-1_DB6395_N1","hypothalamus-JM-1",5233,2429,0.002866425,0.286642461,0,0
"hypothalamus-JM-1_DB1793_N1","hypothalamus-JM-1",9479,3918,0.001476949,0.147694905,0,4
"hypothalamus-JM-1_DB3645_N1","hypothalamus-JM-1",2611,1468,0.00536193,0.536193029,2,NA
"hypothalamus-JM-1_DB4251_N1","hypothalamus-JM-1",5590,2634,0.001431127,0.143112701,1,5
"hypothalamus-JM-1_DB5092_N1","hypothalamus-JM-1",7612,2819,0.002496059,0.249605885,5,NA
"hypothalamus-JM-1_DB1769_N1","hypothalamus-JM-1",3539,1866,0.001412828,0.141282848,1,5
"hypothalamus-JM-1_DB6162_N1","hypothalamus-JM-1",6735,3143,0.001781737,0.178173719,9,NA
"hypothalamus-JM-1_DB1734_N2","hypothalamus-JM-1",16714,5551,0.045231542,4.523154242,6,NA
"hypothalamus-JM-1_DB6561_N1","hypothalamus-JM-1",2698,1428,0.010378058,1.037805782,2,NA
"hypothalamus-JM-1_DB2708_N1","hypothalamus-JM-1",15499,5320,0.014775147,1.477514678,4,10
"hypothalamus-JM-1_DB5278_N1","hypothalamus-JM-1",4929,2510,0.003448975,0.344897545,1,1
"hypothalamus-JM-1_DB6735_N1","hypothalamus-JM-1",6328,2809,0.018331226,1.83312263,6,NA
"hypothalamus-JM-1_DB5826_N1","hypothalamus-JM-1",5571,2649,0.001436008,0.14360079,1,5
"hypothalamus-JM-1_DB6421_N1","hypothalamus-JM-1",6614,3195,0.0027215,0.272149985,0,0
"hypothalamus-JM-1_DB4686_N1","hypothalamus-JM-1",5285,2451,0.001702933,0.170293283,0,4
"hypothalamus-JM-1_DB2903_N1","hypothalamus-JM-1",3959,2119,0.003536247,0.353624653,0,4
"hypothalamus-JM-1_DB3015_N1","hypothalamus-JM-1",8321,3275,0.002043024,0.204302368,7,13
"hypothalamus-JM-1_DB1883_N1","hypothalamus-JM-1",3641,1726,0.003845098,0.38450975,1,1
"hypothalamus-JM-1_DB599_N1","hypothalamus-JM-1",2634,1492,0.012528474,1.25284738,2,NA
"hypothalamus-JM-1_DB120_N1","hypothalamus-JM-1",6185,2948,0.001940178,0.194017785,0,0
"hypothalamus-JM-1_DB1752_N1","hypothalamus-JM-1",7572,3273,0.002113048,0.211304807,3,2
"hypothalamus-JM-1_DB1836_N1","hypothalamus-JM-1",5288,2451,0.002080182,0.208018154,1,4
"hypothalamus-JM-1_DB5567_N1","hypothalamus-JM-1",3670,1852,0.005177112,0.517711172,1,4
"hypothalamus-JM-1_DB3856_N1","hypothalamus-JM-1",8307,3743,0.003370651,0.337065126,12,NA
"hypothalamus-JM-1_DB3469_N1","hypothalamus-JM-1",7596,3243,0.008162191,0.816219063,0,0
"hypothalamus-JM-1_DB4105_N2","hypothalamus-JM-1",8308,3484,0.004694271,0.469427058,0,4
"hypothalamus-JM-1_DB3368_N1","hypothalamus-JM-1",5438,2551,0.002942258,0.294225818,4,8
"hypothalamus-JM-1_DB942_N1","hypothalamus-JM-1",12898,4685,0.004109164,0.410916421,3,3
"hypothalamus-JM-1_DB2435_N1","hypothalamus-JM-1",2909,1650,0.023719491,2.371949123,6,NA
"hypothalamus-JM-1_DB3203_N1","hypothalamus-JM-1",11281,4158,0.003368496,0.33684957,0,0
"hypothalamus-JM-1_DB5297_N1","hypothalamus-JM-1",7571,3444,0.001452912,0.145291243,0,13
"hypothalamus-JM-1_DB2289_N2","hypothalamus-JM-1",11068,4303,0.001355258,0.13552584,3,3
"hypothalamus-JM-1_DB4589_N1","hypothalamus-JM-1",7436,3277,0.002420656,0.242065627,7,2
"hypothalamus-JM-1_DB1274_N1","hypothalamus-JM-1",2731,1480,0.003661662,0.366166239,2,NA
"hypothalamus-JM-1_DB3404_N1","hypothalamus-JM-1",13427,5373,0.014969837,1.49698369,6,NA
"hypothalamus-JM-1_DB255_N1","hypothalamus-JM-1",9502,3677,0.00105241,0.105241002,0,2
"hypothalamus-JM-1_DB2406_N1","hypothalamus-JM-1",4333,2242,0.001846296,0.184629587,0,3
"hypothalamus-JM-1_DB5983_N1","hypothalamus-JM-1",9615,4053,0.049921997,4.992199688,6,NA
"hypothalamus-JM-1_DB6830_N1","hypothalamus-JM-1",2955,1532,0.001015228,0.101522843,2,NA
"hypothalamus-JM-1_DB1199_N1","hypothalamus-JM-1",5250,2699,0.009142857,0.914285714,13,NA
"hypothalamus-JM-1_DB5679_N1","hypothalamus-JM-1",4278,2213,0.004441328,0.444132772,11,11
"hypothalamus-JM-1_DB6761_N1","hypothalamus-JM-1",5468,2702,0.001463058,0.146305779,12,NA
"hypothalamus-JM-1_DB4344_N1","hypothalamus-JM-1",2880,1441,0.004513889,0.451388889,5,NA
"hypothalamus-JM-1_DB2616_N1","hypothalamus-JM-1",4086,2024,0.001713167,0.171316691,0,0
"hypothalamus-JM-1_DB2353_N1","hypothalamus-JM-1",7128,3224,0.001402918,0.140291807,3,9
"hypothalamus-JM-1_DB5344_N1","hypothalamus-JM-1",3153,1306,0.002537266,0.25372661,5,NA
"hypothalamus-JM-1_DB4203_N1","hypothalamus-JM-1",3154,1700,0.003804692,0.380469245,8,NA
"hypothalamus-JM-1_DB3776_N1","hypothalamus-JM-1",7031,2806,0.001137818,0.113781823,2,NA
"hypothalamus-JM-1_DB3841_N1","hypothalamus-JM-1",2940,1592,0.002380952,0.238095238,1,5
"hypothalamus-JM-1_DB6038_N1","hypothalamus-JM-1",12514,4307,0.001758031,0.175803101,0,0
"hypothalamus-JM-1_DB1490_N1","hypothalamus-JM-1",3335,1796,0.030284858,3.028485757,2,NA
"hypothalamus-JM-1_DB2914_N2","hypothalamus-JM-1",11496,4547,0.030445372,3.04453723,6,NA
"hypothalamus-JM-1_DB5455_N1","hypothalamus-JM-1",16701,5719,0.054667385,5.466738519,6,NA
"hypothalamus-JM-1_DB2837_N1","hypothalamus-JM-1",9480,3679,0.001476793,0.147679325,0,13
"hypothalamus-JM-1_DB1087_N1","hypothalamus-JM-1",2731,1411,0.001098499,0.109849872,2,NA
"hypothalamus-JM-1_DB939_N2","hypothalamus-JM-1",7026,3041,0.002419584,0.24195844,2,NA
"hypothalamus-JM-1_DB3680_N1","hypothalamus-JM-1",9853,3512,0.001014919,0.101491931,7,2
"hypothalamus-JM-1_DB4779_N1","hypothalamus-JM-1",3884,2095,0.009526262,0.952626159,1,6
"hypothalamus-JM-1_DB3500_N1","hypothalamus-JM-1",2974,1671,0.003362475,0.336247478,2,NA
"hypothalamus-JM-1_DB4816_N1","hypothalamus-JM-1",4738,2461,0.001266357,0.126635711,1,4
"hypothalamus-JM-1_DB5264_N1","hypothalamus-JM-1",5805,2637,0.005167959,0.516795866,1,5
"hypothalamus-JM-1_DB4986_N1","hypothalamus-JM-1",7692,3798,0.011440458,1.144045762,6,NA
"hypothalamus-JM-1_DB3723_N1","hypothalamus-JM-1",8637,3679,0.001042028,0.104202848,1,1
"hypothalamus-JM-1_DB5279_N1","hypothalamus-JM-1",2933,1654,0.002386635,0.238663484,0,2
"hypothalamus-JM-1_DB3448_N1","hypothalamus-JM-1",6617,3031,0.008009672,0.800967206,4,10
"hypothalamus-JM-1_DB3664_N1","hypothalamus-JM-1",3003,1617,0.002664003,0.266400266,2,NA
"hypothalamus-JM-1_DB3423_N1","hypothalamus-JM-1",4034,1938,0.004214179,0.421417947,5,NA
"hypothalamus-JM-1_DB2165_N1","hypothalamus-JM-1",5622,2783,0.001245109,0.12451085,0,2
"hypothalamus-JM-1_DB2442_N1","hypothalamus-JM-1",3928,1858,0.00101833,0.101832994,0,2
"hypothalamus-JM-1_DB540_N1","hypothalamus-JM-1",5539,2684,0.004332912,0.433291208,3,3
"hypothalamus-JM-1_DB4880_N1","hypothalamus-JM-1",3166,1586,0.002526848,0.252684776,5,NA
"hypothalamus-JM-1_DB4277_N1","hypothalamus-JM-1",9259,3521,0.002700076,0.27000756,1,5
"hypothalamus-JM-1_DB1428_N1","hypothalamus-JM-1",4677,2414,0.01603592,1.603592046,12,NA
"hypothalamus-JM-1_DB5336_N1","hypothalamus-JM-1",2589,1382,0.004248745,0.424874469,2,NA
"hypothalamus-JM-1_DB6728_N1","hypothalamus-JM-1",5451,2985,0.001100715,0.110071547,12,NA
"hypothalamus-JM-1_DB1398_N1","hypothalamus-JM-1",3230,1788,0.002167183,0.216718266,0,0
"hypothalamus-JM-1_DB16_N2","hypothalamus-JM-1",9224,3698,0.00227667,0.227666956,1,1
"hypothalamus-JM-1_DB6049_N1","hypothalamus-JM-1",7456,3222,0.002548283,0.254828326,1,1
"hypothalamus-JM-1_DB6765_N1","hypothalamus-JM-1",4295,1993,0.003026775,0.302677532,8,NA
"hypothalamus-JM-1_DB812_N1","hypothalamus-JM-1",2497,1553,0.001201442,0.120144173,8,NA
"hypothalamus-JM-1_DB5379_N1","hypothalamus-JM-1",11441,4101,0.015295866,1.529586575,4,8
"hypothalamus-JM-1_DB1561_N2","hypothalamus-JM-1",11469,4077,0.001482257,0.148225652,1,7
"hypothalamus-JM-1_DB5586_N1","hypothalamus-JM-1",5961,2819,0.001677571,0.167757088,12,NA
"hypothalamus-JM-1_DB4121_N1","hypothalamus-JM-1",3581,2012,0.023177883,2.317788327,6,NA
"hypothalamus-JM-1_DB6902_N1","hypothalamus-JM-1",4015,2006,0.001494396,0.149439601,13,NA
"hypothalamus-JM-1_DB1422_N1","hypothalamus-JM-1",6597,3019,0.001667425,0.166742459,1,2
"hypothalamus-JM-1_DB6840_N1","hypothalamus-JM-1",9344,3745,0.001070205,0.107020548,1,5
"hypothalamus-JM-1_DB4910_N1","hypothalamus-JM-1",4369,2136,0.001602197,0.16021973,11,11
"hypothalamus-JM-1_DB312_N1","hypothalamus-JM-1",2887,1599,0.001385521,0.13855213,10,NA
"hypothalamus-JM-1_DB5228_N1","hypothalamus-JM-1",3043,1698,0.011173184,1.117318436,1,6
"hypothalamus-JM-1_DB2235_N2","hypothalamus-JM-1",14411,4984,0.002775657,0.277565748,12,NA
"hypothalamus-JM-1_DB4890_N1","hypothalamus-JM-1",3512,1826,0.001708428,0.170842825,0,0
"hypothalamus-JM-1_DB5369_N1","hypothalamus-JM-1",8156,3369,0.062653261,6.26532614,2,NA
"hypothalamus-JM-1_DB1021_N1","hypothalamus-JM-1",5096,2416,0.001766091,0.176609105,0,2
"hypothalamus-JM-1_DB2276_N1","hypothalamus-JM-1",2898,1437,0.001725328,0.172532781,2,NA
"hypothalamus-JM-1_DB4764_N1","hypothalamus-JM-1",2997,1555,0.002669336,0.2669336,4,8
"hypothalamus-JM-1_DB2129_N1","hypothalamus-JM-1",4434,2041,0.00586378,0.586377988,0,1
"hypothalamus-JM-1_DB1779_N2","hypothalamus-JM-1",14437,4736,0.002147261,0.214726051,1,1
"hypothalamus-JM-1_DB2657_N1","hypothalamus-JM-1",2689,1434,0.001859427,0.18594273,8,NA
"hypothalamus-JM-1_DB5837_N1","hypothalamus-JM-1",5139,2464,0.010702471,1.07024713,3,12
"hypothalamus-JM-1_DB6069_N1","hypothalamus-JM-1",7882,3123,0.009134737,0.913473738,1,7
"hypothalamus-JM-1_DB4087_N1","hypothalamus-JM-1",5366,2400,0.028699217,2.869921729,2,NA
"hypothalamus-JM-1_DB6810_N1","hypothalamus-JM-1",8534,3702,0.00281228,0.281228029,12,NA
"hypothalamus-JM-1_DB991_N1","hypothalamus-JM-1",7190,3059,0.001390821,0.139082058,3,12
"hypothalamus-JM-1_DB610_N1","hypothalamus-JM-1",2506,1245,0.004389465,0.438946528,5,NA
"hypothalamus-JM-1_DB2667_N1","hypothalamus-JM-1",5999,2514,0.021003501,2.100350058,2,NA
"hypothalamus-JM-1_DB5706_N1","hypothalamus-JM-1",7589,3112,0.001185927,0.1185927,0,13
"hypothalamus-JM-1_DB4856_N1","hypothalamus-JM-1",9531,3697,0.003042703,0.304270276,0,1
"hypothalamus-JM-1_DB2248_N1","hypothalamus-JM-1",2679,1354,0.038447182,3.844718178,2,NA
"hypothalamus-JM-1_DB6879_N1","hypothalamus-JM-1",4416,2042,0.001132246,0.113224638,9,NA
"hypothalamus-JM-1_DB2967_N1","hypothalamus-JM-1",4980,2679,0.002208835,0.220883534,12,NA
"hypothalamus-JM-1_DB5419_N1","hypothalamus-JM-1",10611,4034,0.001413627,0.141362737,0,0
"hypothalamus-JM-1_DB683_N2","hypothalamus-JM-1",16069,5447,0.001991412,0.199141204,7,3
"hypothalamus-JM-1_DB3496_N2","hypothalamus-JM-1",12207,4509,0.001474564,0.147456377,0,3
"hypothalamus-JM-1_DB6368_N1","hypothalamus-JM-1",5060,2563,0.001778656,0.177865613,3,9
"hypothalamus-JM-1_DB2539_N1","hypothalamus-JM-1",4339,2040,0.001613275,0.161327495,0,4
"hypothalamus-JM-1_DB3408_N1","hypothalamus-JM-1",5412,2617,0.001478197,0.14781966,10,NA
"hypothalamus-JM-1_DB5443_N1","hypothalamus-JM-1",7403,3480,0.002566527,0.256652708,12,NA
"hypothalamus-JM-1_DB517_N1","hypothalamus-JM-1",8957,3880,0.012727476,1.272747572,6,NA
"hypothalamus-JM-1_DB4506_N1","hypothalamus-JM-1",2673,1649,0.00748223,0.74822297,4,8
"hypothalamus-JM-1_DB5172_N1","hypothalamus-JM-1",6121,2575,0.001143604,0.114360399,1,1
"hypothalamus-JM-1_DB5666_N1","hypothalamus-JM-1",9570,3693,0.001149425,0.114942529,1,1
"hypothalamus-JM-1_DB2973_N1","hypothalamus-JM-1",3592,1926,0.009187082,0.918708241,1,7
"hypothalamus-JM-1_DB1983_N1","hypothalamus-JM-1",3168,1489,0.002525253,0.252525253,2,NA
"hypothalamus-JM-1_DB396_N1","hypothalamus-JM-1",4246,2114,0.001177579,0.11775789,0,7
"hypothalamus-JM-1_DB707_N1","hypothalamus-JM-1",7265,3301,0.007295251,0.72952512,0,4
"hypothalamus-JM-1_DB4570_N1","hypothalamus-JM-1",2972,1805,0.018506057,1.850605653,6,NA
"hypothalamus-JM-1_DB384_N1","hypothalamus-JM-1",2621,1565,0.002289203,0.228920259,1,1
"hypothalamus-JM-1_DB564_N1","hypothalamus-JM-1",2992,1545,0.006016043,0.601604278,8,NA
"hypothalamus-JM-1_DB6074_N1","hypothalamus-JM-1",3809,2084,0.003675505,0.367550538,8,NA
"hypothalamus-JM-1_DB5159_N1","hypothalamus-JM-1",8884,3614,0.001800991,0.180099054,0,0
"hypothalamus-JM-1_DB6847_N1","hypothalamus-JM-1",4613,2240,0.01951008,1.951008021,1,5
"hypothalamus-JM-1_DB1719_N2","hypothalamus-JM-1",13362,4476,0.002619368,0.261936836,9,NA
"hypothalamus-JM-1_DB5611_N1","hypothalamus-JM-1",2694,1557,0.002227171,0.222717149,8,NA
"hypothalamus-JM-1_DB4745_N1","hypothalamus-JM-1",3535,2015,0.001414427,0.141442716,3,3
"hypothalamus-JM-1_DB3299_N1","hypothalamus-JM-1",3101,1665,0.002257336,0.225733634,2,NA
"hypothalamus-JM-1_DB970_N1","hypothalamus-JM-1",10780,3855,0.001205937,0.120593692,7,4
"hypothalamus-JM-1_DB3551_N1","hypothalamus-JM-1",4809,2441,0.01330838,1.330838012,14,NA
"hypothalamus-JM-1_DB6189_N1","hypothalamus-JM-1",5534,2649,0.002168413,0.216841344,8,NA
"hypothalamus-JM-1_DB5059_N1","hypothalamus-JM-1",9823,4342,0.036750484,3.675048356,6,NA
"hypothalamus-JM-1_DB6426_N1","hypothalamus-JM-1",10684,4552,0.002714339,0.27143392,8,NA
"hypothalamus-JM-1_DB476_N1","hypothalamus-JM-1",4669,2323,0.089098308,8.909830799,8,NA
"hypothalamus-JM-1_DB711_N1","hypothalamus-JM-1",6597,3016,0.002273761,0.22737608,2,NA
"hypothalamus-JM-1_DB437_N1","hypothalamus-JM-1",5560,2663,0.001079137,0.107913669,1,6
"hypothalamus-JM-1_DB5417_N1","hypothalamus-JM-1",5835,2940,0.003770351,0.377035133,4,7
"hypothalamus-JM-1_DB2432_N1","hypothalamus-JM-1",4533,2277,0.001544231,0.154423119,0,0
"hypothalamus-JM-1_DB4731_N1","hypothalamus-JM-1",9415,3886,0.003186405,0.318640467,7,0
"hypothalamus-JM-1_DB6617_N1","hypothalamus-JM-1",6244,2866,0.002081999,0.208199872,3,3
"hypothalamus-JM-1_DB1569_N1","hypothalamus-JM-1",10370,4006,0.001735776,0.173577628,3,12
"hypothalamus-JM-1_DB3887_N1","hypothalamus-JM-1",3872,2129,0.009039256,0.90392562,1,1
"hypothalamus-JM-1_DB1688_N1","hypothalamus-JM-1",3890,2118,0.002056555,0.205655527,0,3
"hypothalamus-JM-1_DB4197_N2","hypothalamus-JM-1",5986,2693,0.018877381,1.887738055,2,NA
"hypothalamus-JM-1_DB3253_N1","hypothalamus-JM-1",5458,2564,0.001832173,0.183217296,0,4
"hypothalamus-JM-1_DB527_N1","hypothalamus-JM-1",9987,4173,0.001902473,0.190247322,12,NA
"hypothalamus-JM-1_DB3689_N1","hypothalamus-JM-1",9113,3730,0.001207067,0.120706683,1,5
"hypothalamus-JM-1_DB2929_N1","hypothalamus-JM-1",3528,1790,0.001417234,0.141723356,3,13
"hypothalamus-JM-1_DB3679_N1","hypothalamus-JM-1",3103,1961,0.022558814,2.255881405,13,NA
"hypothalamus-JM-1_DB152_N1","hypothalamus-JM-1",4220,2139,0.003554502,0.355450237,0,2
"hypothalamus-JM-1_DB5846_N1","hypothalamus-JM-1",3475,1643,0.002877698,0.287769784,5,NA
"hypothalamus-JM-1_DB5204_N1","hypothalamus-JM-1",5234,2542,0.002674818,0.267481849,13,NA
"hypothalamus-JM-1_DB4288_N1","hypothalamus-JM-1",9320,3665,0.001072961,0.107296137,1,6
"hypothalamus-JM-1_DB317_N1","hypothalamus-JM-1",5182,2266,0.005017368,0.501736781,2,NA
"hypothalamus-JM-1_DB3497_N1","hypothalamus-JM-1",4398,2168,0.00113688,0.11368804,0,0
"hypothalamus-JM-1_DB875_N1","hypothalamus-JM-1",11647,4093,0.002060616,0.206061647,0,7
"hypothalamus-JM-1_DB5106_N1","hypothalamus-JM-1",4386,2547,0.020975832,2.097583219,6,NA
"hypothalamus-JM-1_DB4082_N1","hypothalamus-JM-1",3424,1880,0.00146028,0.146028037,0,2
"hypothalamus-JM-1_DB3461_N1","hypothalamus-JM-1",4714,2295,0.02609249,2.609249045,2,NA
"hypothalamus-JM-1_DB4587_N1","hypothalamus-JM-1",4127,2238,0.003634601,0.363460141,0,2
"hypothalamus-JM-1_DB2958_N1","hypothalamus-JM-1",7276,3221,0.00151182,0.151181968,1,5
"hypothalamus-JM-1_DB3658_N1","hypothalamus-JM-1",6189,3030,0.022782356,2.278235579,8,NA
"hypothalamus-JM-1_DB2188_N1","hypothalamus-JM-1",4823,2297,0.010989011,1.098901099,8,NA
"hypothalamus-JM-1_DB5230_N1","hypothalamus-JM-1",3890,2017,0.007197943,0.719794344,1,4
"hypothalamus-JM-1_DB6432_N1","hypothalamus-JM-1",4653,2343,0.001719321,0.171932087,1,5
"hypothalamus-JM-1_DB5657_N1","hypothalamus-JM-1",3223,1508,0.002482159,0.248215948,2,NA
"hypothalamus-JM-1_DB6541_N1","hypothalamus-JM-1",4873,2451,0.002052124,0.205212395,0,2
"hypothalamus-JM-1_DB6742_N1","hypothalamus-JM-1",6369,2909,0.047417177,4.741717695,1,6
"hypothalamus-JM-1_DB2779_N1","hypothalamus-JM-1",13509,4834,0.001628544,0.162854393,1,1
"hypothalamus-JM-1_DB4537_N1","hypothalamus-JM-1",6962,3346,0.001292732,0.129273197,3,9
"hypothalamus-JM-1_DB2597_N1","hypothalamus-JM-1",7128,3100,0.001964085,0.19640853,0,13
"hypothalamus-JM-1_DB1108_N1","hypothalamus-JM-1",4724,2097,0.00296359,0.296359018,2,NA
"hypothalamus-JM-1_DB4997_N1","hypothalamus-JM-1",4585,2530,0.001308615,0.130861505,12,NA
"hypothalamus-JM-1_DB4420_N1","hypothalamus-JM-1",2755,1491,0.001088929,0.108892922,2,NA
"hypothalamus-JM-1_DB8_N2","hypothalamus-JM-1",6444,2617,0.001862197,0.186219739,1,7
"hypothalamus-JM-1_DB6631_N1","hypothalamus-JM-1",3957,2196,0.001769017,0.176901693,0,4
"hypothalamus-JM-1_DB5292_N1","hypothalamus-JM-1",5070,2563,0.001577909,0.157790927,1,1
"hypothalamus-JM-1_DB5830_N1","hypothalamus-JM-1",2603,1298,0.003457549,0.345754898,2,NA
"hypothalamus-JM-1_DB2213_N1","hypothalamus-JM-1",8616,3486,0.002321263,0.232126277,1,1
"hypothalamus-JM-1_DB3826_N1","hypothalamus-JM-1",6381,2477,0.001097007,0.109700674,2,NA
"hypothalamus-JM-1_DB6792_N1","hypothalamus-JM-1",4179,2230,0.001196458,0.119645848,11,11
"hypothalamus-JM-1_DB5395_N2","hypothalamus-JM-1",7667,3303,0.013564628,1.356462762,3,12
"hypothalamus-JM-1_DB3270_N2","hypothalamus-JM-1",8019,3383,0.003367003,0.336700337,3,2
"hypothalamus-JM-1_DB2159_N1","hypothalamus-JM-1",3049,1466,0.00360774,0.360774024,2,NA
"hypothalamus-JM-1_DB5540_N1","hypothalamus-JM-1",9643,4042,0.004666598,0.466659753,13,NA
"hypothalamus-JM-1_DB4820_N1","hypothalamus-JM-1",2868,1657,0.00209205,0.209205021,4,10
"hypothalamus-JM-1_DB78_N1","hypothalamus-JM-1",9827,4174,0.086394627,8.639462705,6,NA
"hypothalamus-JM-1_DB6526_N1","hypothalamus-JM-1",3358,1902,0.001191185,0.119118523,4,10
"hypothalamus-JM-1_DB1176_N1","hypothalamus-JM-1",3950,2078,0.002278481,0.227848101,1,1
"hypothalamus-JM-1_DB6152_N1","hypothalamus-JM-1",2938,1657,0.00136147,0.136147039,13,NA
"hypothalamus-JM-1_DB5728_N1","hypothalamus-JM-1",4266,2121,0.001172058,0.117205813,0,0
"hypothalamus-JM-1_DB4301_N1","hypothalamus-JM-1",4500,2205,0.002,0.2,11,11
"hypothalamus-JM-1_DB685_N1","hypothalamus-JM-1",14597,5165,0.002192231,0.219223128,13,NA
"hypothalamus-JM-1_DB5568_N1","hypothalamus-JM-1",3059,1516,0.001961425,0.19614253,2,NA
"hypothalamus-JM-1_DB6095_N1","hypothalamus-JM-1",3184,1715,0.001256281,0.125628141,8,NA
"hypothalamus-JM-1_DB920_N1","hypothalamus-JM-1",4727,2296,0.002750159,0.275015866,9,NA
"hypothalamus-JM-1_DB4718_N1","hypothalamus-JM-1",3620,1956,0.00441989,0.44198895,8,NA
"hypothalamus-JM-1_DB6450_N1","hypothalamus-JM-1",9770,4186,0.002047083,0.204708291,13,NA
"hypothalamus-JM-1_DB2730_N2","hypothalamus-JM-1",10547,4084,0.009102114,0.910211435,0,0
"hypothalamus-JM-1_DB4979_N1","hypothalamus-JM-1",4208,2209,0.018060837,1.80608365,11,11
"hypothalamus-JM-1_DB94_N1","hypothalamus-JM-1",3934,2037,0.001016777,0.101677682,0,0
"hypothalamus-JM-1_DB4378_N1","hypothalamus-JM-1",8083,3474,0.002721762,0.272176172,10,NA
"hypothalamus-JM-1_DB1334_N1","hypothalamus-JM-1",9289,3823,0.001830122,0.183012165,1,1
"hypothalamus-JM-1_DB3910_N1","hypothalamus-JM-1",9762,3974,0.004097521,0.4097521,0,5
"hypothalamus-JM-1_DB3059_N1","hypothalamus-JM-1",6804,3185,0.003968254,0.396825397,13,NA
"hypothalamus-JM-1_DB3089_N1","hypothalamus-JM-1",3249,1803,0.008002462,0.80024623,12,NA
"hypothalamus-JM-1_DB633_N1","hypothalamus-JM-1",4327,1995,0.00924428,0.92442801,3,13
"hypothalamus-JM-1_DB3646_N2","hypothalamus-JM-1",7745,3346,0.001420271,0.142027114,0,0
"hypothalamus-JM-1_DB2186_N1","hypothalamus-JM-1",10999,4473,0.002182017,0.218201655,8,NA
"hypothalamus-JM-1_DB169_N1","hypothalamus-JM-1",5421,2685,0.001291275,0.129127467,3,9
"hypothalamus-JM-1_DB1013_N1","hypothalamus-JM-1",3180,1509,0.001886792,0.188679245,5,NA
"hypothalamus-JM-1_DB4603_N1","hypothalamus-JM-1",4150,2138,0.002409639,0.240963855,5,NA
"hypothalamus-JM-1_DB3171_N1","hypothalamus-JM-1",5328,2659,0.001313814,0.131381381,3,3
"hypothalamus-JM-1_DB2240_N1","hypothalamus-JM-1",4190,2168,0.012649165,1.264916468,14,NA
"hypothalamus-JM-1_DB6269_N1","hypothalamus-JM-1",8682,3833,0.001151808,0.115180834,3,12
"hypothalamus-JM-1_DB2788_N1","hypothalamus-JM-1",6043,2921,0.008935959,0.893595896,3,3
"hypothalamus-JM-1_DB2863_N1","hypothalamus-JM-1",6244,2821,0.001601537,0.160153748,1,5
"hypothalamus-JM-1_DB2120_N1","hypothalamus-JM-1",15307,5743,0.006075652,0.607565166,12,NA
"hypothalamus-JM-1_DB1090_N1","hypothalamus-JM-1",11353,4329,0.002290144,0.229014357,1,1
"hypothalamus-JM-1_DB5770_N1","hypothalamus-JM-1",3580,1973,0.013407821,1.340782123,6,NA
"hypothalamus-JM-1_DB2331_N1","hypothalamus-JM-1",6067,2800,0.009559914,0.955991429,1,1
"hypothalamus-JM-1_DB1882_N1","hypothalamus-JM-1",3131,1543,0.001916321,0.191632066,5,NA
"hypothalamus-JM-1_DB947_N1","hypothalamus-JM-1",5534,2593,0.003794724,0.379472353,0,2
"hypothalamus-JM-1_DB733_N1","hypothalamus-JM-1",3245,1650,0.002465331,0.246533128,1,5
"hypothalamus-JM-1_DB5843_N1","hypothalamus-JM-1",7460,3299,0.009919571,0.991957105,12,NA
"hypothalamus-JM-1_DB2300_N1","hypothalamus-JM-1",9305,3692,0.001397098,0.139709833,1,1
"hypothalamus-JM-1_DB2358_N1","hypothalamus-JM-1",13229,4464,0.001360647,0.136064706,7,0
"hypothalamus-JM-1_DB6024_N1","hypothalamus-JM-1",6122,2913,0.002940216,0.294021562,0,13
"hypothalamus-JM-1_DB3863_N1","hypothalamus-JM-1",5519,2902,0.030259105,3.025910491,6,NA
"hypothalamus-JM-1_DB2086_N1","hypothalamus-JM-1",5274,2466,0.002654532,0.265453166,3,13
"hypothalamus-JM-1_DB871_N2","hypothalamus-JM-1",8592,3706,0.003608007,0.360800745,0,0
"hypothalamus-JM-1_DB6016_N1","hypothalamus-JM-1",7922,3354,0.001009846,0.1009846,3,3
"hypothalamus-JM-1_DB6641_N1","hypothalamus-JM-1",2995,1725,0.011018364,1.101836394,1,6
"hypothalamus-JM-1_DB917_N1","hypothalamus-JM-1",6733,2805,0.002079311,0.207931086,1,4
"hypothalamus-JM-1_DB1159_N1","hypothalamus-JM-1",4177,1973,0.004788125,0.478812545,2,NA
"hypothalamus-JM-1_DB5937_N2","hypothalamus-JM-1",7566,3165,0.002511234,0.251123447,1,5
